time,flux,flux_err
-0.519772017,0.999849139,0.000606138
-0.518383128,1.00015689,0.000440842
-0.516994239,0.999884216,0.000522234
-0.51560535,1.00038421,0.000696895
-0.514216461,1.000814049,0.000550115
-0.512827572,1.000596458,0.000516757
-0.511438683,0.999979447,0.00047069
-0.510049794,1.00032625,0.000616899
-0.508660905,1.000087283,0.000423583
-0.507272017,0.999928337,0.000447247
-0.505883128,0.999655115,0.000458405
-0.504494239,1.001084256,0.000332685
-0.50310535,1.000013702,0.000322306
-0.501716461,1.00005385,0.000521793
-0.500327572,1.000332553,0.00034209
-0.498938683,1.000356532,0.000701697
-0.497549794,0.999824475,0.000683405
-0.496160905,1.000347762,0.000275539
-0.494772017,1.000009729,0.000395554
-0.493383128,0.999517065,0.000467759
-0.491994239,1.000609475,0.000538604
-0.49060535,0.999451911,0.000370663
-0.489216461,1.000040422,0.000336026
-0.487827572,0.999721708,0.000327438
-0.486438683,1.000023979,0.000493182
-0.485049794,1.000570834,0.000652593
-0.483660905,1.000033981,0.000291286
-0.482272017,0.999557487,0.000488147
-0.480883128,1.000715667,0.000559565
-0.479494239,1.00043943,0.00055983
-0.47810535,1.000650992,0.000528361
-0.476716461,1.000865569,0.000348692
-0.475327572,0.999707184,0.000450163
-0.473938683,1.00026966,0.000280907
-0.472549794,1.000042751,0.000500455
-0.471160905,1.000611804,0.000438196
-0.469772017,1.001924339,0.000535089
-0.468383128,0.999315506,0.000364684
-0.466994239,1.000546718,0.000660208
-0.46560535,0.999927378,0.000358771
-0.464216461,1.000272263,0.000462299
-0.462827572,0.999833313,0.000521059
-0.461438683,1.000338171,0.000490842
-0.460049794,1.001062059,0.000545327
-0.458660905,1.000376811,0.000577486
-0.457272017,0.999293788,0.000415769
-0.455883128,1.000288158,0.000413912
-0.454494239,0.999673408,0.000537143
-0.45310535,0.99979844,0.00052852
-0.451716461,0.999252681,0.000469708
-0.450327572,1.000914349,0.000477917
-0.448938683,1.000407778,0.000415604
-0.447549794,1.000207589,0.000424586
-0.446160905,1.000822133,0.00034441
-0.444772017,1.000495198,0.000319507
-0.443383128,0.999996369,0.000316607
-0.441994239,0.9997994,0.000637343
-0.44060535,1.000224168,0.00044127
-0.439216461,0.99982653,0.000688191
-0.437827572,1.000773764,0.000301652
-0.436438683,0.999486715,0.000502044
-0.435049794,1.000135515,0.000597204
-0.433660905,1.000721696,0.000334333
-0.432272017,1.000544663,0.000519845
-0.430883128,1.000969569,0.000607191
-0.429494239,1.001456272,0.00059109
-0.42810535,1.000653048,0.000452356
-0.426716461,1.001031366,0.000335267
-0.425327572,0.999813924,0.000389013
-0.423938683,1.000463409,0.000371139
-0.422549794,0.999979173,0.000302145
-0.421160905,0.999727737,0.000549135
-0.419772017,1.000001781,0.000422102
-0.418383128,1.000356943,0.000521457
-0.416994239,0.999278167,0.000448228
-0.41560535,1.00014264,0.000499908
-0.414216461,1.000767598,0.000434633
-0.412827572,0.99954584,0.000401709
-0.411438683,0.999430056,0.000524384
-0.410049794,0.999743632,0.000527994
-0.408660905,0.999133403,0.000644031
-0.407272017,1.000059057,0.000362378
-0.405883128,0.999749523,0.000402762
-0.404494239,1.000936547,0.000422918
-0.40310535,1.000877627,0.000369702
-0.401716461,0.9993314,0.000463688
-0.400327572,1.001172225,0.0003623
-0.398938683,1.000275141,0.000282618
-0.397549794,0.999909017,0.000650541
-0.396160905,1.000209781,0.000399772
-0.394772017,0.999955125,0.000518568
-0.393383128,1.000742523,0.000503576
-0.391994239,1.000354339,0.000490752
-0.39060535,1.000014935,0.000603275
-0.389216461,0.999868459,0.000477865
-0.387827572,0.999791247,0.000507149
-0.386438683,1.000583851,0.000532621
-0.385049794,1.000055494,0.000352834
