time,flux,flux_err
-1.102974864,0.999743769,0.00040742
-1.101585975,1.000019046,0.000306522
-1.100197086,0.999785012,0.00041903
-1.098808197,1.00059221,0.000372474
-1.097419308,0.999622435,0.000405678
-1.096030419,0.99961716,0.000554142
-1.09464153,1.000165249,0.000632981
-1.093252642,1.000862418,0.000367575
-1.091863753,0.999634699,0.00052322
-1.090474864,0.999330373,0.000320842
-1.089085975,0.999753086,0.000569916
-1.087697086,0.999795015,0.000275232
-1.086308197,0.999463353,0.000572983
-1.084919308,1.000183336,0.000301697
-1.083530419,0.999633603,0.000518704
-1.08214153,0.99975521,0.000467599
-1.080752642,1.000267604,0.000409006
-1.079363753,1.000541238,0.000346546
-1.077974864,1.000006029,0.000452775
-1.076585975,1.000375441,0.00061839
-1.075197086,0.99960428,0.000333614
-1.073808197,1.000052068,0.000311871
-1.072419308,1.000248832,0.000546974
-1.071030419,1.000059194,0.000507891
-1.06964153,1.00031844,0.000388855
-1.068252642,0.999583179,0.000379627
-1.066863753,0.999695879,0.00048743
-1.065474864,1.000341733,0.000373682
-1.064085975,1.000079336,0.000402425
-1.062697086,1.000449022,0.000355197
-1.061308197,1.000340911,0.000512154
-1.059919308,0.999413408,0.000521543
-1.058530419,0.99999219,0.000426809
-1.05714153,0.999878735,0.000356358
-1.055752642,1.000546033,0.000596897
-1.054363753,1.000074129,0.000413961
-1.052974864,0.999754936,0.000371028
-1.051585975,0.999682177,0.000476557
-1.050197086,1.000212247,0.000438699
-1.048808197,0.999319685,0.000473603
-1.047419308,1.000202245,0.000296837
-1.046030419,0.999455611,0.000566195
-1.04464153,1.000329949,0.000424048
-1.043252642,1.00061797,0.000454234
-1.041863753,1.000090024,0.000419761
-1.040474864,0.999752264,0.000493842
-1.039085975,1.000314055,0.000545472
-1.037697086,1.00034694,0.000477786
-1.036308197,1.000120991,0.000491822
-1.034919308,1.000316521,0.000482077
-1.033530419,1.000123183,0.000440707
-1.03214153,1.00006673,0.000481948
-1.030752642,1.000378866,0.000629498
-1.029363753,0.999906688,0.000190918
-1.027974864,0.999906688,0.000388421
-1.026585975,1.000047273,0.000646954
-1.025197086,1.000930655,0.000356815
-1.023808197,0.999543374,0.000523512
-1.022419308,0.999666145,0.000532601
-1.021030419,0.999190747,0.00035291
-1.01964153,1.00012606,0.000630746
-1.018252642,1.000130993,0.000365335
-1.016863753,1.000500953,0.000398619
-1.015474864,1.000145244,0.000492809
-1.014085975,0.999313656,0.000439814
-1.012697086,1.000416273,0.000440273
-1.011308197,1.000558228,0.000402929
-1.009919308,0.999608802,0.000346612
-1.008530419,0.999484797,0.000389373
-1.00714153,0.999582014,0.000328692
-1.005752642,1.000741427,0.000420048
-1.004363753,1.000577274,0.000485308
-1.002974864,1.000424358,0.000475709
-1.001585975,0.999948959,0.000299792
-1.000197086,1.000494102,0.000443189
-0.998808197,0.999629012,0.000512301
-0.997419308,1.000264316,0.000617154
-0.996030419,1.000293776,0.000297641
-0.99464153,0.999394568,0.000343729
-0.993252642,1.000556721,0.000558805
-0.991863753,1.000139078,0.000243119
-0.990474864,1.00030049,0.000225475
-0.989085975,1.000187994,0.00048424
-0.987697086,0.999366409,0.000483616
-0.986308197,1.00067593,0.000523237
-0.984919308,1.000303093,0.00028024
-0.983530419,1.000477385,0.000331392
-0.98214153,1.000549322,0.000481124
-0.980752642,1.000475193,0.000488499
-0.979363753,0.999593592,0.000340895
-0.977974864,1.000039873,0.000477214
-0.976585975,1.000922296,0.000377129
-0.975197086,1.000696073,0.000315569
-0.973808197,0.999998767,0.000386481
-0.972419308,1.000163604,0.00038282
-0.971030419,0.999722393,0.000408084
-0.96964153,0.999475205,0.000468433
-0.968252642,1.000524247,0.000511637
-0.966863753,0.999841534,0.000302728
-0.965474864,1.000994096,0.000292658
-0.964085975,0.999729587,0.000478849
-0.962697086,1.000159083,0.000398932
-0.961308197,1.000042203,0.000490884
-0.959919308,0.999790151,0.000611537
-0.958530419,0.999875515,0.000590988
-0.95714153,0.999297967,0.000476418
-0.955752642,1.000637427,0.000392666
-0.954363753,0.999910593,0.000341913
-0.952974864,0.99956701,0.000257382
-0.951585975,0.9997994,0.000594607
-0.950197086,0.999521108,0.000459376
-0.948808197,1.000334197,0.000410939
-0.947419308,1.000731835,0.000321588
-0.946030419,0.999730957,0.00050449
-0.94464153,1.000185528,0.000609344
-0.943252642,1.00073622,0.000393791
-0.941863753,1.001060826,0.000430542
-0.940474864,1.000328716,0.000493973
-0.939085975,1.000362013,0.000412814
-0.937697086,1.000026171,0.000194928
-0.936308197,1.00016059,0.000815486
-0.934919308,0.99922466,0.00034344
-0.933530419,0.999377714,0.000540169
-0.93214153,1.000198271,0.000378847
-0.930752642,0.999577629,0.000506926
-0.929363753,1.0006129,0.000397298
-0.927974864,0.999625929,0.000640999
-0.926585975,1.000609612,0.000533107
-0.925197086,1.000227594,0.000353077
-0.923808197,0.99952837,0.000291413
-0.922419308,1.000793906,0.000332418
-0.921030419,0.999833998,0.000404902
-0.91964153,1.000987793,0.000443413
-0.918252642,0.999726093,0.000430959
-0.916863753,1.000887356,0.000318014
-0.915474864,1.000295968,0.000405271
-0.914085975,1.000342144,0.000409323
-0.912697086,1.000516574,0.000538252
-0.911308197,0.999866129,0.000369233
-0.909919308,1.00038928,0.000466131
-0.908530419,0.999441772,0.000582461
-0.90714153,1.000933532,0.000405139
-0.905752642,0.999825434,0.000453446
-0.904363753,1.000417918,0.000466962
-0.902974864,0.999720749,0.000338901
-0.901585975,1.0002724,0.000452993
-0.900197086,1.000325565,0.000342562
-0.898808197,1.00055357,0.00050767
-0.897419308,1.000151272,0.000535521
-0.896030419,0.999331811,0.000346868
-0.89464153,1.000010962,0.000541971
-0.893252642,1.000252258,0.000365087
-0.891863753,0.999646894,0.000365101
-0.890474864,0.999784327,0.000583777
-0.889085975,1.000022472,0.000320403
-0.887697086,0.999789876,0.000333127
-0.886308197,1.000239926,0.000445583
-0.884919308,0.999954235,0.000453827
-0.883530419,0.999650456,0.000520854
-0.88214153,0.999850577,0.000404746
-0.880752642,1.000201834,0.000398014
-0.879363753,1.000317206,0.000504883
-0.877974864,1.000184706,0.000360369
-0.876585975,1.000333238,0.000389361
-0.875197086,1.00006029,0.000429858
-0.873808197,1.000020005,0.000565536
-0.872419308,1.000310081,0.000268715
-0.871030419,1.000696621,0.000341508
-0.86964153,0.999502061,0.00037146
-0.868252642,1.000772531,0.000409899
-0.866863753,1.000085502,0.000545781
-0.865474864,1.000536716,0.000382362
-0.864085975,0.999379564,0.000432543
-0.862697086,0.999693207,0.000494526
-0.861308197,1.000008906,0.000513584
-0.859919308,1.000243625,0.000679865
-0.858530419,1.000017539,0.000485414
-0.85714153,1.000070429,0.00029283
-0.855752642,0.999576396,0.000612906
-0.854363753,1.000372015,0.000468589
-0.852974864,1.000644689,0.000340551
-0.851585975,0.999928474,0.000383389
-0.850197086,0.999833518,0.000550413
-0.848808197,1.001044109,0.000496077
-0.847419308,1.001034106,0.00054347
-0.846030419,1.000069333,0.000530557
-0.84464153,0.999402583,0.000293145
-0.843252642,1.00047026,0.000565664
-0.841863753,0.999650593,0.000395813
-0.840474864,1.000618244,0.000587979
-0.839085975,1.000869817,0.000322113
-0.837697086,0.999649566,0.000478131
-0.836308197,1.000020827,0.000384252
-0.834919308,1.000499994,0.00046958
-0.833530419,1.000504379,0.000457336
-0.83214153,0.999939847,0.000370482
-0.830752642,1.000439156,0.000577516
-0.829363753,0.999547279,0.000440575
-0.827974864,1.000367219,0.000424756
-0.826585975,0.999803168,0.00054674
-0.825197086,0.99906777,0.000354703
-0.823808197,0.999612912,0.000430031
-0.822419308,1.000128664,0.000334826
-0.821030419,0.999563995,0.00049863
-0.81964153,1.000257602,0.000484065
-0.818252642,1.000030008,0.00033627
-0.816863753,1.000052342,0.000292502
-0.815474864,1.000670449,0.000304996
-0.814085975,1.000625095,0.000482968
-0.812697086,1.000046725,0.000561917
-0.811308197,1.000437923,0.000656275
-0.809919308,1.000486977,0.00033456
-0.808530419,1.000189502,0.000401251
-0.80714153,1.000045354,0.000318614
-0.805752642,1.000718955,0.000526202
-0.804363753,1.0008172,0.000540568
-0.802974864,1.000139078,0.000417527
-0.801585975,1.00028021,0.000375463
-0.800197086,1.000664009,0.000424114
-0.798808197,1.001281294,0.000572513
-0.797419308,0.999431084,0.000565018
-0.796030419,1.000098108,0.000505618
-0.79464153,1.000135926,0.000331201
-0.793252642,1.000584674,0.000384865
-0.791863753,1.000389554,0.000414245
-0.790474864,1.000971487,0.000543641
-0.789085975,1.000392706,0.000336988
-0.787697086,1.000852415,0.000507693
-0.786308197,0.999476027,0.000474879
-0.784919308,1.000454366,0.000306942
-0.783530419,1.000513559,0.000430699
-0.78214153,1.00048958,0.000532344
-0.780752642,1.000124279,0.000411997
-0.779363753,1.000068785,0.000438576
-0.777974864,0.99949247,0.000373494
-0.776585975,1.000230334,0.000588023
-0.775197086,1.000108385,0.000326695
-0.773808197,1.000080021,0.00055042
-0.772419308,1.000780615,0.000503982
-0.771030419,0.999626478,0.000399802
-0.76964153,1.000293639,0.000667877
-0.768252642,0.999671558,0.000521873
-0.766863753,0.999984654,0.000433174
-0.765474864,0.999999109,0.000481648
-0.764085975,1.000583714,0.000425764
-0.762697086,1.000244722,0.000478663
-0.761308197,0.9997474,0.000387404
-0.759919308,1.00039298,0.000660446
-0.758530419,1.000089201,0.00035601
-0.75714153,1.000530002,0.000384034
-0.755752642,1.001041643,0.000321493
-0.754363753,1.000417918,0.000498298
-0.752974864,0.999154231,0.000427634
-0.751585975,0.999852496,0.000368776
-0.750197086,0.999765144,0.000412746
-0.748808197,0.999910867,0.000378414
-0.747419308,1.000230745,0.000419351
-0.746030419,1.001116731,0.000387184
-0.74464153,0.999771173,0.000136837
-0.743252642,1.000408052,0.000425242
-0.741863753,1.000319536,0.000401333
-0.740474864,0.999889697,0.000455894
-0.739085975,1.000555077,0.000278476
-0.737697086,0.999681835,0.000485726
-0.736308197,1.00032392,0.000263848
-0.734919308,0.999377782,0.000587562
-0.733530419,1.000069881,0.000620264
-0.73214153,0.998950547,0.000333135
-0.730752642,0.999419848,0.000542013
-0.729363753,1.000310766,0.000411126
-0.727974864,1.000387225,0.000311083
-0.726585975,0.999578383,0.000376849
-0.725197086,1.00059632,0.000663668
-0.723808197,1.000175388,0.000521031
-0.722419308,1.000485881,0.000317982
-0.721030419,0.999812348,0.000569662
-0.71964153,1.000452995,0.000294819
-0.718252642,0.999485413,0.00045267
-0.716863753,1.000162645,0.000422513
-0.715474864,0.999902303,0.000414781
-0.714085975,1.000348036,0.000256083
-0.712697086,1.00033543,0.000341002
-0.711308197,0.99977638,0.00012943
-0.709919308,1.00052411,0.000561089
-0.708530419,1.000573986,0.000451399
-0.70714153,0.999681218,0.000317909
-0.705752642,1.000003563,0.000425939
-0.704363753,1.000424495,0.00052399
-0.702974864,1.000963129,0.000445012
-0.701585975,1.000212932,0.000552368
-0.700197086,0.999728011,0.000707268
-0.698808197,1.000334197,0.000407161
-0.697419308,1.000196627,0.000510408
-0.696030419,1.000673601,0.000574557
-0.69464153,1.00024801,0.000508274
-0.693252642,1.000570149,0.000483348
-0.691863753,0.999460133,0.000198759
-0.690474864,0.999823652,0.000414495
-0.689085975,1.000107562,0.000423982
-0.687697086,1.000047136,0.000423301
-0.686308197,1.000256368,0.000431869
-0.684919308,1.000008358,0.000497134
-0.683530419,1.001126185,0.000437129
-0.68214153,1.000208685,0.000482503
-0.680752642,1.000740468,0.000213579
-0.679363753,1.000185802,0.000298289
-0.677974864,0.999786245,0.000276631
-0.676585975,1.000776368,0.000300338
-0.675197086,0.999525629,0.000571567
-0.673808197,1.000705116,0.00040647
-0.672419308,1.000228553,0.00049297
-0.671030419,0.999289403,0.000338807
-0.66964153,1.000161138,0.000336041
-0.668252642,0.99959003,0.000335126
-0.666863753,1.000244722,0.000342028
-0.665474864,1.000208548,0.000321307
-0.664085975,1.000297338,0.000335647
-0.662697086,1.000072348,0.000364879
-0.661308197,1.000078651,0.000256568
-0.659919308,0.999988627,0.000665798
-0.658530419,1.000497665,0.000438619
-0.65714153,0.999776448,0.000318935
-0.655752642,1.000771846,0.000272212
-0.654363753,1.000493828,0.000433406
-0.652974864,1.000825148,0.000390179
-0.651585975,1.000798565,0.000485573
-0.650197086,1.000404626,0.000390122
-0.648808197,1.000764447,0.000349246
-0.647419308,1.000505201,0.000288079
-0.646030419,1.000023157,0.00048593
-0.64464153,1.000386677,0.000506227
-0.643252642,1.000252806,0.000391295
-0.641863753,0.999725339,0.000286402
-0.640474864,0.999424781,0.000404346
-0.639085975,0.999961017,0.000395469
-0.637697086,1.00008098,0.000485771
-0.636308197,1.000314603,0.000541071
-0.634919308,1.000694702,0.000420588
-0.633530419,1.000336252,0.000396729
-0.63214153,1.00072471,0.000591036
-0.630752642,0.99996321,0.000263599
-0.629363753,0.999485756,0.000367204
-0.627974864,1.000253902,0.000296761
-0.626585975,1.000107562,0.000339339
-0.625197086,1.000487936,0.000362141
-0.623808197,1.000208274,0.000522739
-0.622419308,1.001023967,0.000508479
-0.621030419,1.000219647,0.000325023
-0.61964153,1.000278292,0.000271423
-0.618252642,1.000460257,0.000557448
-0.616863753,1.000496979,0.0004305
-0.615474864,1.000273359,0.000364921
-0.614085975,0.999299543,0.000511885
-0.612697086,1.000707582,0.000311548
-0.611308197,1.000318165,0.000394806
-0.609919308,0.99954399,0.000469203
-0.608530419,0.999720475,0.000268031
-0.60714153,1.000027541,0.000456557
-0.605752642,0.999897918,0.000456333
-0.604363753,1.000035763,0.000428315
-0.602974864,0.99894904,0.00030235
-0.601585975,0.999375933,0.000323885
-0.600197086,1.00032392,0.000214124
-0.598808197,0.99985736,0.00037046
-0.597419308,1.000438608,0.000309428
-0.596030419,1.000520958,0.000318422
-0.59464153,0.999064824,0.00041544
-0.593252642,1.000400242,0.000436536
-0.591863753,1.000274318,0.000418866
-0.590474864,0.999799742,0.000419032
-0.589085975,1.000552062,0.000494879
-0.587697086,0.99926193,0.000349034
-0.586308197,1.00011318,0.000435751
-0.584919308,0.999877708,0.000535143
-0.583530419,0.999819747,0.00056998
-0.58214153,1.000299119,0.000397069
-0.580752642,1.000431346,0.000663758
-0.579363753,1.000480126,0.000403754
-0.577974864,0.999809882,0.000295984
-0.576585975,0.999745344,0.000372789
-0.575197086,1.000303504,0.000395556
-0.573808197,0.999431221,0.000354671
-0.572419308,1.000848441,0.000508763
-0.571030419,1.000166071,0.000421277
-0.56964153,1.000251573,0.000390779
-0.568252642,1.000394487,0.000543602
-0.566863753,0.999926899,0.000679623
-0.565474864,1.000406271,0.000478521
-0.564085975,1.00097505,0.000527932
-0.562697086,0.999573313,0.000290771
-0.561308197,0.999899289,0.000190668
-0.559919308,1.000229649,0.000325964
-0.558530419,1.000292679,0.000435484
-0.55714153,1.000067004,0.000384807
-0.555752642,1.000276785,0.000480832
-0.554363753,1.000769379,0.000367181
-0.552974864,1.00014264,0.000359299
-0.551585975,0.999987942,0.000521967
-0.550197086,0.999844343,0.000452553
-0.548808197,1.000378318,0.000438572
-0.547419308,0.999644564,0.000506428
-0.546030419,1.001082475,0.000482562
-0.54464153,1.000257876,0.000651688
-0.543252642,0.999681766,0.000387695
-0.541863753,0.999473492,0.000382504
-0.540474864,1.000377222,0.000314743
-0.539085975,0.999906482,0.000333217
-0.537697086,0.999780285,0.000361208
-0.536308197,0.999850783,0.000411068
-0.534919308,0.999681492,0.000448113
-0.533530419,0.999580301,0.000350445
-0.53214153,0.999675257,0.000343828
-0.530752642,1.000268289,0.000179406
-0.529363753,0.999729587,0.000265168
-0.527974864,0.999791247,0.000425372
-0.526585975,0.999643263,0.000271518
-0.525197086,1.000389417,0.000317662
-0.523808197,0.999705402,0.000454097
-0.522419308,1.000365575,0.000269295
-0.521030419,1.000243077,0.000494298
-0.51964153,1.0003405,0.00038065
-0.518252642,0.999792206,0.00052578
-0.516863753,1.000315562,0.00027404
-0.515474864,1.000083447,0.000465026
-0.514085975,1.000421617,0.000376806
-0.512697086,1.000600705,0.000231902
-0.511308197,1.00012976,0.000615331
-0.509919308,0.99963326,0.0004187
-0.508530419,0.999637028,0.000269847
-0.50714153,1.000216495,0.000357324
-0.505752642,1.000553981,0.000386936
-0.504363753,1.000329675,0.000430182
-0.502974864,0.999822145,0.00049364
-0.501585975,1.000376811,0.000369275
-0.500197086,0.999087227,0.000597099
-0.498808197,0.999646072,0.000282797
-0.497419308,0.999648949,0.000349474
-0.496030419,0.999827626,0.000478408
-0.49464153,0.999727326,0.000363958
-0.493252642,1.000096464,0.000446145
-0.491863753,1.000165112,0.000444887
-0.490474864,0.999633877,0.000460231
-0.489085975,1.000008632,0.000317521
-0.487697086,1.000537401,0.00036882
-0.486308197,1.000270893,0.000344676
-0.484919308,1.000088242,0.000313834
-0.483530419,0.999924501,0.000314895
-0.48214153,1.000021924,0.000550976
-0.480752642,1.00009249,0.000336563
-0.479363753,0.999872706,0.0004887
-0.477974864,1.000687577,0.000465964
-0.476585975,1.000029871,0.000624129
-0.475197086,1.000678945,0.000397283
-0.473808197,1.001440925,0.000305836
-0.472419308,1.000292816,0.000545137
-0.471030419,1.000297338,0.000357007
-0.46964153,1.000526028,0.000309449
-0.468252642,1.000479989,0.00030163
-0.466863753,1.000455873,0.000405308
-0.465474864,1.000446281,0.000424364
-0.464085975,1.001320483,0.000406143
-0.462697086,1.000453406,0.000401876
-0.461308197,1.000264042,0.00041203
-0.459919308,1.000049876,0.000268945
-0.458530419,1.000311451,0.000517805
-0.45714153,1.000253628,0.000225903
-0.455752642,1.000543019,0.000377506
-0.454363753,1.000407367,0.000271379
-0.452974864,0.999656143,0.000433723
-0.451585975,1.000726218,0.000528999
-0.450197086,0.999593044,0.000383349
-0.448808197,1.000176348,0.00037136
-0.447419308,1.000422576,0.00029318
-0.446030419,1.00025678,0.000199006
-0.44464153,1.000004659,0.000362722
-0.443252642,0.9999356,0.000378698
-0.441863753,1.000214851,0.000284325
-0.440474864,0.999942725,0.000506295
-0.439085975,0.99961901,0.00064522
-0.437697086,1.000020964,0.000400886
-0.436308197,0.999495895,0.00053538
-0.434919308,1.000459161,0.000455312
-0.433530419,1.00004234,0.000681888
-0.43214153,1.000898591,0.000430086
-0.430752642,1.000361739,0.000363121
-0.429363753,1.0000718,0.000321163
-0.427974864,1.0003764,0.000432039
-0.426585975,0.999701497,0.000398648
-0.425197086,1.000001233,0.000527632
-0.423808197,1.000365164,0.000445418
-0.422419308,1.000041381,0.000480591
-0.421030419,1.000152506,0.000359818
-0.41964153,1.000159631,0.000474999
-0.418252642,0.999385044,0.000578482
-0.416863753,0.999571395,0.0003816
-0.415474864,1.000632083,0.000291715
-0.414085975,0.999745824,0.000454975
-0.412697086,0.999995273,0.000421229
-0.411308197,1.000216769,0.000600648
-0.409919308,0.999971362,0.000415284
-0.408530419,1.000162782,0.000425276
-0.40714153,1.000415177,0.000282441
-0.405752642,1.000321454,0.000283928
-0.404363753,1.000666339,0.00039659
-0.402974864,0.999564338,0.00037428
-0.401585975,1.000649485,0.000402984
-0.400197086,1.000564942,0.00043085
-0.398808197,1.000356806,0.000322969
-0.397419308,1.000302271,0.000437212
-0.396030419,1.000930792,0.000279235
-0.39464153,1.000275963,0.000376396
-0.393252642,1.000484236,0.000332213
-0.391863753,1.000181965,0.000416386
-0.390474864,0.999646757,0.000643237
-0.389085975,1.000417918,0.0004595
-0.387697086,0.999339005,0.000533232
-0.386308197,1.000339678,0.00037185
-0.384919308,0.99989415,0.000587595
-0.383530419,1.000614956,0.000559878
-0.38214153,1.000481359,0.000337128
-0.380752642,0.999705882,0.000474977
-0.379363753,1.000980257,0.000279972
-0.377974864,1.000338993,0.000266884
-0.376585975,1.000350503,0.000540373
-0.375197086,1.000154835,0.000378782
-0.373808197,1.000556584,0.000360851
-0.372419308,1.000562887,0.000373059
-0.371030419,1.000526713,0.00031805
-0.36964153,1.000500816,0.000512689
-0.368252642,0.999291047,0.000308892
-0.366863753,1.00113564,0.000355676
-0.365474864,1.000407641,0.000376808
-0.364085975,0.999791863,0.000296046
-0.362697086,1.000307889,0.000407511
-0.361308197,1.000174977,0.00042706
-0.359919308,0.999883326,0.000235985
-0.358530419,0.999940395,0.000270942
-0.35714153,0.999944712,0.000433712
